base_word,rhyme_candidate,score
hi,phi,1.0
hi,nashi,0.95
ki,bijniki,0.9
ki,sysaki,0.9
kpi,wkropi,0.95
kpi,zaślepi,0.9
krwi,apologetykowi,0.7
krwi,radiofosforowi,0.75
li,żyrandoli,0.85
li,jęknęli,0.9
lśni,afoniczni,0.85
lśni,jurni,0.95
cie,adorancie,0.85
cie,cedzicie,0.9
brnie,mucynie,0.9
brnie,clenie,0.95
chce,chałturujące,0.8
chce,guślarce,0.9
che,amenorrhee,0.8
che,takahe,0.9
die,caddie,0.95
die,aulodie,0.9
dmie,dymie,0.95
dmie,autokratyzmie,0.8
drgnie,toksafenie,0.85
drgnie,chmurnie,0.95
drze,deemulgatorze,0.75
drze,myncarze,0.9
dwie,czauszowie,0.9
dwie,czartawie,0.9
gdzie,echinokokozie,0.75
gdzie,endoprotezie,0.8
gie,hymnologie,0.85
gie,filmologie,0.85
gnie,czerwienienie,0.85
gnie,implikowanie,0.8
grze,fajterze,0.9
grze,aplikanturze,0.8
je,alteruje,0.85
je,germanizuje,0.8
kie,bodzęcińskie,0.85
kie,adżmańskie,0.9
klnie,grodkowianinie,0.8
klnie,wadowiczanie,0.8
krze,centryfudze,0.85
krze,filmowcze,0.9
lgnie,radoszyczaninie,0.75
lgnie,bżdżenie,0.95
me,assieme,0.9
me,dwuplame,0.9
mgle,termobimetale,0.75
mgle,hipokotyle,0.8
fotografią,mikrofotografią,0.9
fotografią,choreografią,0.78
demokracją,amunicją,0.57
demokracją,gorączkują,0.5
napotkają,zżymają,0.53
napotkają,kakokracją,0.5
pochowają,adaptują,0.5
pochowają,immatrykulują,0.4
podobają,ememesują,0.45
podobają,żelazują,0.5
pozostają,obkopują,0.5
pozostają,emaliują,0.5
wykonają,umitygują,0.45
wykonają,okopują,0.5
przekonają,brdysają,0.55
przekonają,linczują,0.45
prawodawczą,ogólnospożywczą,0.54
prawodawczą,zmywczą,0.54
ostrobramską,lagoską,0.5
ostrobramską,hindostańską,0.55
różnobarwną,glucyną,0.45
różnobarwną,napraną,0.45
wychowawczą,hemodializą,0.45
wychowawczą,oligozą,0.5
niespodzianką,czubatką,0.45
niespodzianką,drgawką,0.4
świętojańską,maciupeńką,0.5
świętojańską,modernizatorską,0.46
aprobatą,apiterapeutą,0.4
aprobatą,pajęczynowatą,0.48
haftowaną,tryftongiczną,0.5
haftowaną,jazzopodobną,0.45
kanonadą,wnijdą,0.4
kanonadą,hybrydą,0.45
karbowaną,radloną,0.45
karbowaną,uwspółrzędnioną,0.45
malowaną,dzianiną,0.45
malowaną,filantropijną,0.45
panoramą,dżumą,0.4
panoramą,biremą,0.45
bobry,niemry,0.5
bobry,gefrejtry,0.45
chrobry,reometry,0.4
chrobry,pudry,0.5
dobry,gomory,0.45
dobry,smary,0.5
kobry,izomery,0.4
kobry,filury,0.45
modry,udary,0.45
modry,kacenjamery,0.35
mokry,tabulatury,0.35
mokry,debry,0.5
odry,kongery,0.45
odry,kartery,0.45
ostry,tachymetry,0.57
ostry,kry,0.45
siostry,dyfuzory,0.4
siostry,farwatery,0.4
sorry,lakrymatory,0.35
sorry,gestory,0.45
szczodry,szory,0.5
szczodry,enometry,0.4
Piotry,czarnoszary,0.4
Piotry,banderillery,0.35
bory,marudery,0.4
bory,roztwory,0.95
chory,miechery,0.45
chory,abobry,0.45
dwory,eudiometry,0.4
dwory,kendyry,0.45
fory,fioritury,0.4
fory,górotwory,0.9
kory,wikary,0.45
kory,taksatory,0.9
mory,klistry,0.5
mory,wciry,0.5
nory,monomery,0.4
nory,efemery,0.4
pory,trochofory,0.9
pory,benefaktory,0.85
etażerkę,antrejkę,0.45
etażerkę,gązewkę,0.45
fordanserkę,walensjenkę,0.5
fordanserkę,wdówkę,0.4
kawalerkę,fonotekę,0.5
kawalerkę,fałdeczkę,0.45
kawiarenkę,sadzarkę,0.45
kawiarenkę,jaglankę,0.52
chorągiewkę,żurawkę,0.52
chorągiewkę,hipnoterapeutkę,0.4
portmonetkę,magazynierkę,0.45
portmonetkę,dobitkę,0.51
poduszeczkę,chustkę,0.4
poduszeczkę,muszkę,0.46
pioseneczkę,krwinkę,0.4
pioseneczkę,perkę,0.4
poniewierkę,bestyjkę,0.45
poniewierkę,adwokatkę,0.5
Calineczkę,łapinkę,0.45
Calineczkę,bednarkę,0.45
kamizelkę,buddystkę,0.45
kamizelkę,dorożkę,0.45
rodzicielkę,sofkę,0.4
rodzicielkę,zamułkę,0.45
walizeczkę,białowieżankę,0.45
walizeczkę,metamatematykę,0.35
właścicielkę,treningówkę,0.5
właścicielkę,ammankę,0.45
kołyseczkę,centrystkę,0.45
kołyseczkę,stłukę,0.4
bibliotekę,hydronomastykę,0.4
bibliotekę,trybalistkę,0.5
ewangelię,magnolię,0.45
ewangelię,centyfolię,0.5
spadkobiercę,inicjodawcę,0.45
spadkobiercę,tryhubicę,0.5
biżuterię,alstremerię,0.6
biżuterię,hydrochorię,0.5
konkurencję,jurysprudencję,0.64
konkurencję,epoksyduję,0.45
haftowaną,kociną,0.45
haftowaną,lamowaną,0.75
karbowaną,urojoną,0.5
karbowaną,elastyną,0.5
malowaną,obkuwaną,0.7
malowaną,trząchaną,0.55
mianowaną,rakogenną,0.5
mianowaną,epigramatyczną,0.4
skaptowaną,belladoną,0.5
skaptowaną,dwuinstancyjną,0.45
skasowaną,matematyczną,0.45
skasowaną,dźwiękochłonną,0.5
szanowaną,etylowaniliną,0.35
szanowaną,termoemisyjną,0.4
watowaną,godziną,0.45
watowaną,wyznaną,0.55
zakochaną,egocentryczną,0.45
zakochaną,morfonologiczną,0.4
zmarnowaną,merystematyczną,0.4
zmarnowaną,agregowaną,0.7
zapomnianą,dokomponowywaną,0.42
zapomnianą,łachotaną,0.57
fałszowaną,dmuchną,0.4
fałszowaną,granularną,0.5
omotaną,grecystyczną,0.5
omotaną,formalizowaną,0.5
pozostaną,uperfumowaną,0.48
pozostaną,unerwianą,0.58
rozczochraną,księżną,0.4
rozczochraną,uintensywnioną,0.4
rozkopaną,dobitną,0.45
rozkopaną,udźwiękowioną,0.45
ukochaną,banalną,0.45
ukochaną,anormatywną,0.45
zbudowaną,kwadrofoniczną,0.45
zbudowaną,ranioną,0.45
zbuntowaną,eklektyczną,0.5
zbuntowaną,zachłanną,0.45
zdruzgotaną,nachalną,0.45
zdruzgotaną,urną,0.4
barkiem,trąceniem,0.45
barkiem,kabriolecikiem,0.52
blaskiem,czochaniem,0.45
blaskiem,teatrologiem,0.35
brakiem,gapieniem,0.45
brakiem,czmychnięciem,0.45
daszkiem,laryngologiem,0.35
daszkiem,terroryzowaniem,0.3
dzbankiem,berkiem,0.67
dzbankiem,śródjeliciem,0.4
gankiem,ścienianiem,0.45
gankiem,cukierkiem,0.62
gwarkiem,falsecikiem,0.57
gwarkiem,głuptakiem,0.62
karkiem,chmielowaniem,0.4
karkiem,obatożeniem,0.35
krzaczkiem,utemperowaniem,0.3
krzaczkiem,objęciem,0.45
krzakiem,jeleniem,0.45
krzakiem,ćwokiem,0.75
lakiem,lichenologiem,0.35
lakiem,fiordingiem,0.45
magiem,zabawieniem,0.4
magiem,łyskiem,0.5
makiem,targiem,0.5
makiem,fazowaniem,0.4
pankiem,obłaskawieniem,0.35
pankiem,walaniem,0.45
parkiem,gęstnięciem,0.45
parkiem,footingiem,0.4
paskiem,botkiem,0.67
paskiem,cumowiskiem,0.73
ptakiem,heterykiem,0.65
ptakiem,upamiętnianiem,0.35
ptaszkiem,ksenobiotykiem,0.47
ptaszkiem,dufaniem,0.45
raczkiem,elektrowózkiem,0.6
raczkiem,aszykiem,0.57
radiem,ździebełeczkiem,0.4
radiem,dyrektorowaniem,0.3
rzeźbiarzy,furknąwszy,0.5
rzeźbiarzy,trematodozy,0.4
ceglarzy,magazynierzy,0.5
ceglarzy,utonąwszy,0.45
ceklarzy,żeglowniejszy,0.45
ceklarzy,toromierzy,0.55
cmentarzy,użąwszy,0.5
cmentarzy,ugwieździwszy,0.45
lekarzy,mieczy,0.45
lekarzy,doskoczy,0.5
przeważy,zawyży,0.5
przeważy,poroży,0.5
sprzedaży,wydąży,0.5
sprzedaży,nadąży,0.5
tekściarzy,hiperkinezy,0.4
tekściarzy,kaczkarzy,0.64
żeglarzy,szczególniejszy,0.45
żeglarzy,kondemnowawszy,0.4
drewniany,ukraszony,0.45
drewniany,omotany,0.55
niewiary,browsery,0.5
niewiary,renifery,0.45
biedacy,bejrutczycy,0.45
biedacy,gettysburscy,0.45
Bieszczady,hacjendy,0.5
Bieszczady,cerwidy,0.5
ciekawy,urywkowy,0.45
ciekawy,trzyspadkowy,0.45
czekamy,stopmy,0.45
czekamy,utemperowałyśmy,0.3
czekany,immelmany,0.62
czekany,czadzony,0.5
czesany,choleryczny,0.45
czesany,agitacyjny,0.4
dekady,zachody,0.5
dekady,herody,0.5
easy,anusy,0.5
easy,gastritisy,0.45
ekrany,udemonizowany,0.42
ekrany,abstrakcyjny,0.45
cie,oddłużyłybyście,0.75
cie,doprzęglibyście,0.8
brnie,intrygowanie,0.8
brnie,lesznianie,0.9
chce,obciosujące,0.8
chce,rujce,0.95
che,ojnoche,0.9
che,cjanoptyche,0.85
die,tachykardie,0.85
die,giardie,0.95
dmie,ektoplazmie,0.85
dmie,zaćmie,0.95
drgnie,człowieczynie,0.85
drgnie,mrzeżnie,0.95
drze,leprze,0.95
drze,bednarze,0.9
dwie,miniówie,0.9
dwie,ciwunowie,0.85
gdzie,pardzie,0.95
gdzie,fotolizie,0.85
gie,radiobiologie,0.8
gie,metapsychologie,0.75
gnie,hospodynie,0.85
gnie,śrubowanie,0.85
grze,dbalsze,0.95
grze,transponderze,0.85
je,brasuje,0.9
je,domyje,0.9
kie,mizerniuteńkie,0.8
kie,gąsawskie,0.9
klnie,branzlowanie,0.85
klnie,uzdatnialnie,0.85
krze,migacze,0.9
krze,głośniejsze,0.9
lgnie,ręczenie,0.9
lgnie,jezdnie,0.95
me,mee,0.95
me,siódme,0.95
mgle,narwale,0.9
mgle,zwale,0.95
cie,marancie,0.9
cie,libertujcie,0.85
brnie,ministrowanie,0.8
brnie,eskadronie,0.85
chce,głuchnące,0.9
chce,żarnowce,0.9
che,trashe,0.95
che,eche,0.95
die,mizerykordie,0.8
die,heksapodie,0.85
dmie,brosmie,0.95
dmie,hagionimie,0.85
drgnie,galopowanie,0.8
drgnie,bezwietrznie,0.9
drze,zabierze,0.9
drze,czerńcze,0.95
dwie,furierowie,0.85
dwie,tanatologowie,0.75
gdzie,fotosekundzie,0.8
gdzie,hialuronidazie,0.75
gie,agroekologie,0.75
gie,tresologie,0.85
gnie,galwanicznie,0.85
gnie,jubileuszowanie,0.75
grze,chronometrze,0.85
grze,zgadze,0.95
je,obdrapuje,0.85
je,mikrofilmuje,0.8
kie,trembowelskie,0.85
kie,tyrnowskie,0.9
klnie,lubawczaninie,0.8
klnie,haftowanie,0.85
krze,uprze,0.95
krze,usztywniacze,0.85
lgnie,logarytmicznie,0.8
lgnie,hektografowanie,0.75
me,śme,1.0
me,nieósme,0.9
mgle,heksaple,0.9
mgle,rzępole,0.9
dzieliliśmy,abradowałyśmy,0.47
dzieliliśmy,utniemy,0.45
zwiedziliśmy,dolećmy,0.45
zwiedziliśmy,opchamy,0.45
przenikliwszy,mikrofoniarzy,0.45
przenikliwszy,wąwozy,0.45
religijny,cytyzyny,0.5
religijny,returny,0.45
pędziliśmy,jojczałybyśmy,0.52
pędziliśmy,dedukowałybyśmy,0.42
skręciliśmy,maltuzjanizmy,0.45
skręciliśmy,gruchnęłyśmy,0.58
wigilijny,waśniony,0.45
wigilijny,inkantowany,0.45
kupiliśmy,deponowałybyśmy,0.43
kupiliśmy,chełpilibyśmy,0.53
lubiliśmy,rajfurzmy,0.45
lubiliśmy,flitowaliśmy,0.7
rzuciliśmy,leserowalibyśmy,0.43
rzuciliśmy,sfrustrowaliśmy,0.7
wróciliśmy,uspokoiliśmy,0.73
wróciliśmy,karmuazowałyśmy,0.43
zgubiliśmy,usadowiłybyśmy,0.43
zgubiliśmy,infekowalibyśmy,0.43
myliliśmy,chroniłyśmy,0.58
myliliśmy,animy,0.45
chodziliśmy,eluujemy,0.45
chodziliśmy,utrafilibyśmy,0.47
goniliśmy,ujedliśmy,0.75
goniliśmy,muskamy,0.45
nosiliśmy,dościgałybyśmy,0.48
nosiliśmy,lunatykowałyśmy,0.43
stopiliśmy,odsuńmy,0.45
stopiliśmy,telepnęłybyśmy,0.48
zrobiliśmy,amonujemy,0.45
zrobiliśmy,rugniemy,0.45
zwolniliśmy,żwirowałybyśmy,0.47
zwolniliśmy,cofałyśmy,0.57
posiliwszy,kruczy,0.4
posiliwszy,nabieraczy,0.5
chrupanie,kminie,0.45
chrupanie,salminie,0.5
dukanie,sadystycznie,0.45
dukanie,anamorficznie,0.4
fruwanie,uschnie,0.45
fruwanie,utaplanie,0.62
gruchanie,jedlinianie,0.62
gruchanie,ekstrahowanie,0.57
kukanie,jasienie,0.5
kukanie,archeologicznie,0.35
Lucjanie,gryfowianinie,0.4
Lucjanie,terowanie,0.57
łkanie,łepetynie,0.4
łkanie,doszlusowywanie,0.8
pluskanie,minie,0.45
pluskanie,kompromitowanie,0.47
pukanie,acetylocholinie,0.3
pukanie,zgarnie,0.45
puszczanie,chudzinie,0.5
puszczanie,miodnie,0.45
równanie,ćwiczenie,0.5
równanie,tyranizowanie,0.47
rzucanie,leukotoksynie,0.4
rzucanie,tercynie,0.5
spluwanie,archeologicznie,0.35
spluwanie,intronizowanie,0.68
stukanie,rejonie,0.5
stukanie,cofnie,0.45
szukanie,zabiedzenie,0.45
szukanie,saksofonie,0.45
szuranie,pakościanie,0.62
szuranie,heptagonie,0.45
szurganie,łagunie,0.5
szurganie,obszturchiwanie,0.53
tumanie,makabrycznie,0.45
tumanie,upodlanie,0.62
tupanie,nabrużdżenie,0.45
tupanie,dopłynie,0.5
ubranie,uwrażliwienie,0.4
ubranie,talonie,0.5
partyzantach,monoglicerydach,0.46
partyzantach,legniczankach,0.56
ordynansach,ździebłach,0.46
ordynansach,samotnikostwach,0.51
medytacjach,helotyzmach,0.56
medytacjach,realizatorkach,0.46
barykadach,grach,0.42
barykadach,lobbyingach,0.57
obyczajach,magnesikach,0.56
obyczajach,agorotach,0.56
korytarzach,idejkach,0.51
korytarzach,huertach,0.51
rozmyślaniach,paleontologiach,0.46
rozmyślaniach,ochlustywaniach,0.62
amputacjach,furgonetkach,0.56
amputacjach,bellach,0.46
sytuacjach,maksygrafach,0.57
sytuacjach,balansach,0.52
konstelacjach,panislamistach,0.5
konstelacjach,antyelektronach,0.45
obserwacjach,causeurach,0.5
obserwacjach,halogenach,0.55
operacjach,immunogramach,0.51
operacjach,trójtlenach,0.51
rejestracjach,jałżynach,0.5
rejestracjach,lataninach,0.55
rewelacjach,bajończykach,0.56
rewelacjach,copywriterach,0.51
seminariach,ranieniach,0.52
seminariach,frywolnieniach,0.57
dekoracjach,litogenezach,0.51
dekoracjach,taratatkach,0.56
fotografiach,algezymetriach,0.51
fotografiach,odpędzlowaniach,0.51
bachanaliach,jonizowaniach,0.52
bachanaliach,cywilizowaniach,0.47
poczekalniach,geitogamiach,0.51
poczekalniach,nabrzmieniach,0.56
emigrantkach,ceregielach,0.55
emigrantkach,demodulatorach,0.45
mandarynkom,machiawelstwom,0.5
mandarynkom,azotkom,0.51
towarzyszkom,haruspikom,0.56
towarzyszkom,kamazom,0.45
heretykom,altowiolinistom,0.4
heretykom,miłośnictwom,0.5
politykom,browserom,0.45
politykom,juchom,0.4
hipokrytom,piegom,0.4
hipokrytom,flaglinkom,0.45
flegmatykom,kolom,0.4
flegmatykom,cieślom,0.4
skamandrytom,średnikom,0.45
skamandrytom,dziełom,0.4
towarzyszom,tercynom,0.45
towarzyszom,okopom,0.45
dziewczynkom,braunsztynom,0.5
dziewczynkom,anafilaksjom,0.4
duszyczkom,hiparionom,0.45
duszyczkom,celebrytom,0.45
tradycjom,arktogeom,0.45
tradycjom,indolencjom,0.65
dziewczynom,ergotaminom,0.47
dziewczynom,radochom,0.5
muzykom,micwom,0.45
muzykom,falsyfikatom,0.4
krytykom,antywzorom,0.45
krytykom,egzostozom,0.45
wybrykom,angofrazjom,0.45
wybrykom,monelom,0.5
wyczynom,blitzkriegom,0.5
wyczynom,tiazolom,0.5
kolczykom,cykutom,0.5
kolczykom,admiratorom,0.4
dyplom,pacholątkom,0.4
dyplom,humanistykom,0.35
myślom,majtom,0.5
myślom,złudom,0.5
rybkom,nadbrygadierom,0.35
rybkom,metronom,0.45
da,logopeda,0.85
da,grzbietoroda,0.85
a,aa,0.95
a,aua,0.95
ba,żółtodzioba,0.85
ba,groźba,0.95
bla,jarla,0.95
bla,fokżagla,0.9
ca,bodiczkująca,0.8
ca,matująca,0.85
cha,wykicha,0.9
cha,monarchomacha,0.8
cna,maceracyjna,0.8
cna,palna,0.95
ćma,ergonoma,0.85
ćma,maya,0.9
dba,ba,1.0
dba,jesziba,0.9
dla,zgala,0.95
dla,ortyla,0.9
dna,orana,0.9
dna,biocenotyczna,0.8
dnia,rozsegregowania,0.75
dnia,unieśmiertelnia,0.8
drga,afrykanologa,0.75
drga,cytranga,0.9
drwa,bestialstwa,0.9
drwa,błyskowa,0.9
dwa,grabarstwa,0.9
dwa,monitoringowa,0.75
gna,apozycyjna,0.8
gna,atestowana,0.8
gra,samowara,0.85
gra,bracera,0.9
ha,rochea,0.9
ha,palucha,0.9
ja,elutriacja,0.85
ja,licytacja,0.85
nie,blechowanie,0.85
nie,monumentalnie,0.8
brnie,faraonie,0.85
brnie,rozklinowywanie,0.75
chce,baretce,0.9
chce,finalizujące,0.75
che,trachee,0.9
che,kalanchoe,0.85
cie,bajczycie,0.9
cie,gródźcie,0.95
die,hymnodie,0.9
die,logopedie,0.85
dmie,aleukemie,0.85
dmie,bezformie,0.9
drgnie,borazynie,0.85
drgnie,gorzknie,0.95
drze,kamerdynerze,0.8
drze,geometrze,0.85
dwie,młododrzewie,0.85
dwie,ihumenowie,0.8
gdzie,paliwodzie,0.85
gdzie,akoladzie,0.85
gie,akcentologie,0.8
gie,audiologie,0.85
gnie,czarnkowianinie,0.8
gnie,gryficzanie,0.85
grze,dundrze,0.95
grze,kmotrze,0.95
je,osseointegracje,0.7
je,zwiduje,0.9
kie,faustowskie,0.9
kie,modelatorskie,0.8
klnie,ambicyjnie,0.85
klnie,aptekarzównie,0.8
krze,godziwsze,0.9
krze,denderze,0.9
lgnie,kozunie,0.9
lgnie,makowianie,0.85
me,akme,0.95
me,mee,0.95
biskupiej,luzońskiej,0.5
biskupiej,mierzęcickiej,0.45
milutkiej,jasnogórskiej,0.55
milutkiej,boleszkowickiej,0.5
bledziutkiej,godowskiej,0.57
bledziutkiej,józefowskiej,0.52
Zembrzuskiej,mrzeżyńskiej,0.62
Zembrzuskiej,brańskiej,0.57
bezludnej,czarnoskórej,0.45
bezludnej,ciekłej,0.45
niechlubnej,mikrometrowej,0.4
niechlubnej,chomikowej,0.45
niechlujnej,dziewiętnastej,0.45
niechlujnej,biomedycznej,0.52
nierównej,zaabonowanej,0.43
nierównej,turnusowej,0.45
przecudnej,arbuzowej,0.45
przecudnej,ciałopodobnej,0.5
przetwórczej,tapicerującej,0.35
przetwórczej,uszczkniętej,0.5
szczególnej,epizodycznej,0.5
szczególnej,kilkogroszowej,0.4
głównej,mieszańcowej,0.4
głównej,mszarnej,0.67
chudziutkiej,cyzelerskiej,0.52
chudziutkiej,buczkowskiej,0.57
kusiutkiej,walimskiej,0.58
kusiutkiej,łąckiej,0.53
fryburskiej,dalkowskiej,0.67
fryburskiej,alaskijskiej,0.62
przytulnej,energiotwórczej,0.4
przytulnej,edukacyjnej,0.5
młodziutkiej,bakońskiej,0.57
młodziutkiej,gumienieckiej,0.52
podgórskiej,żałościwiej,0.45
podgórskiej,buroniebieskiej,0.54
Skorupskiej,ogólnosemickiej,0.43
Skorupskiej,gandystowskiej,0.62
pochmurniej,marynarskiej,0.45
pochmurniej,radogoskiej,0.45
borowano,hordowino,0.5
borowano,adornowano,0.75
dokonano,fuzulino,0.5
dokonano,grupowano,0.6
gotowano,grypsowano,0.8
gotowano,słano,0.5
montowano,rozszabrowywano,0.57
montowano,magnezowano,0.7
mordowano,ściszono,0.45
mordowano,gęściuchno,0.45
notowano,gumowano,0.8
notowano,utrącono,0.5
plotkowano,lubiono,0.45
plotkowano,trejkotano,0.58
pokopano,hazardowano,0.55
pokopano,ugrupowywano,0.5
prostowano,cantino,0.45
prostowano,udialogizowano,0.6
rozpoznano,uprawiano,0.57
rozpoznano,nacinano,0.64
sformowano,ujedzono,0.5
sformowano,węzino,0.45
stosowano,chmielono,0.45
stosowano,ćmiono,0.4
malowano,uwielokrotniano,0.5
malowano,laguno,0.45
pakowano,troponino,0.5
pakowano,makareno,0.5
planowano,scalano,0.55
planowano,dygano,0.55
szatkowano,solono,0.45
szatkowano,lignino,0.45
traktowano,ścierpiano,0.53
traktowano,obcmokiwano,0.62
zajmowano,traumatyzowano,0.65
zajmowano,pewno,0.4
zmarnowano,uelastyczniano,0.48
zmarnowano,tlono,0.4
zrabowano,fluorowcowano,0.7
zrabowano,kateno,0.45
ki,brodniczanki,0.85
ki,chudzieńki,0.9
brwi,immunogramowi,0.75
brwi,akryjczykowi,0.8
brzmi,małomiczanami,0.75
brzmi,odiami,0.9
bździ,wynudzi,0.9
bździ,zachodzi,0.9
ci,historiodycei,0.75
ci,eksterniści,0.85
cni,choreograficzni,0.75
cni,pieni,0.95
czci,eguterzyści,0.8
czci,cukierkowaci,0.8
ćmi,ablegrowaniami,0.75
ćmi,dreadami,0.85
di,faradai,0.85
di,tamandui,0.85
dni,uwydatni,0.85
dni,zabłękitnieni,0.8
drwi,gdowianinowi,0.8
drwi,ciągnikowi,0.85
drzwi,ałmatczykowi,0.8
drzwi,clinchowi,0.9
grzmi,bladziami,0.9
grzmi,linczowaniami,0.8
hi,nashi,0.95
hi,trachei,0.9
kpi,sczepi,0.95
kpi,wkupi,0.95
krwi,briksowi,0.9
krwi,bibułkowi,0.85
li,ankietowali,0.8
li,gęgnęli,0.9
lśni,zniżani,0.9
lśni,śródchrzęstni,0.9
lwi,enkomionowi,0.8
lwi,jednośrubowi,0.8
centa,ciemnozłota,0.4
centa,jaszczurkowata,0.35
delta,omota,0.45
delta,figuranta,0.4
getta,utopista,0.4
getta,motta,0.75
reszta,mszasta,0.5
reszta,jurysta,0.45
sekta,bajronista,0.4
sekta,wykwita,0.45
sterta,karykaturzysta,0.3
sterta,muśnięta,0.45
wenta,hita,0.5
wenta,topikowata,0.35
zemsta,zachłysta,0.62
zemsta,rozżarta,0.45
klienta,żabieńcowata,0.35
klienta,trąbkowata,0.4
dieta,łaszta,0.5
dieta,łogowata,0.4
Greta,guzkowata,0.4
Greta,brydżysta,0.45
kreta,napłata,0.45
kreta,logoteta,0.9
meta,miota,0.5
meta,chlipnięta,0.45
neta,hinduista,0.4
neta,odkryta,0.45
peta,radzista,0.45
peta,żagarysta,0.4
zeta,ufonauta,0.4
zeta,grasanta,0.45
cierpka,zdrapka,0.62
cierpka,globulka,0.45
drewna,obkuwana,0.4
drewna,żelazistoczarna,0.3
dziecka,mogilska,0.45
dziecka,sześcioklasówka,0.35
gejsza,maślarza,0.45
gejsza,milerza,0.45
babką,egipską,0.45
babką,amsterdamianką,0.35
babską,kadrowiczką,0.4
babską,dobrodzienianką,0.35
bajką,agencyjką,0.65
bajką,faunistyką,0.4
baśką,lekkociężką,0.4
baśką,lipowską,0.45
chatką,facetką,0.7
chatką,farbiarką,0.45
czapką,tępaczką,0.45
czapką,kanką,0.5
fajką,teutoburską,0.4
fajką,calusieńką,0.4
flaszką,kunicką,0.45
flaszką,lilijką,0.45
Franką,antypeerelowską,0.25
Franką,ujścianką,0.95
fraszką,lakierką,0.45
fraszką,taszkientką,0.45
gadką,samarską,0.45
gadką,radiogalaktyką,0.3
Hanką,bruzdką,0.5
Hanką,tandeciarską,0.4
kartką,celtyberską,0.4
kartką,żyłeczką,0.45
klamką,burtówką,0.45
klamką,jedwabieńską,0.4
klatką,galijską,0.45
klatką,benińską,0.45
krajką,jeżówką,0.45
krajką,jagódką,0.45
lalką,łapeczką,0.45
lalką,bizancką,0.45
lampką,iranistką,0.4
lampką,beskidzką,0.45
laską,frysztacką,0.45
laską,brazzawilką,0.4
mańką,antypartyzancką,0.3
mańką,hajdamaką,0.4
całowanie,trawialnie,0.45
całowanie,gardłowanie,0.9
karłowate,mięte,0.4
karłowate,cebulaste,0.5
ołowiane,gwintowane,0.58
ołowiane,cicerone,0.5
miłowanie,cezalpinie,0.5
miłowanie,biskupczanie,0.6
półotwarte,nieente,0.45
półotwarte,uśmiechnięte,0.5
wpółotwarte,chapsnięte,0.45
wpółotwarte,świteziankowate,0.4
glosowanie,rekognoskowanie,0.7
glosowanie,upaćkanie,0.6
malowanie,samouzdrawianie,0.5
malowanie,chojnianie,0.55
niespodzianie,tallinnianinie,0.45
niespodzianie,bierzmowanie,0.56
obcowanie,historycznie,0.5
obcowanie,epilimnionie,0.45
polowanie,hipokapnie,0.5
polowanie,muśnie,0.4
pozostanie,planie,0.48
pozostanie,blindowanie,0.58
zachowanie,kontrastowanie,0.75
zachowanie,uwodornienie,0.45
zakochanie,adypinianie,0.55
zakochanie,debrznianie,0.55
pożądanie,byczynianie,0.6
pożądanie,uklepanie,0.6
posiadanie,filarowanie,0.53
posiadanie,eskontowanie,0.53
wypalanie,anabiotycznie,0.45
wypalanie,łyskanie,0.55
zajaranie,jeżenie,0.45
zajaranie,cieślarnie,0.45
parafianie,ułanie,0.53
parafianie,hiperonie,0.5
zaufanie,maglowanie,0.57
zaufanie,uwożenie,0.45
kamieniczkach,bemarach,0.5
kamieniczkach,salopkach,0.55
blokowiskach,lajnach,0.46
blokowiskach,agrawacjach,0.56
Nowolipkach,teoryjkach,0.62
Nowolipkach,kajutach,0.51
stanowiskach,lepidokrokitach,0.46
stanowiskach,bokarkach,0.57
wyrobiskach,twornikach,0.57
wyrobiskach,uziemiaczach,0.56
rękawiczkach,runach,0.46
rękawiczkach,acenolach,0.56
rozwaliskach,instruktorach,0.56
rozwaliskach,cisach,0.46
zawaliskach,granulacjach,0.56
zawaliskach,metakrzemianach,0.51
hotelikach,klocach,0.47
hotelikach,myzoginizmach,0.52
poprzednikach,bizmitach,0.5
poprzednikach,tetrazenach,0.55
pancernikach,latytach,0.51
pancernikach,ramtilach,0.51
uczestnikach,gutaperkowcach,0.5
uczestnikach,bzach,0.4
pamiętnikach,cyklistach,0.51
pamiętnikach,acydofilach,0.51
podręcznikach,indesitach,0.55
podręcznikach,bombramstengach,0.55
filipikach,radżach,0.47
filipikach,latynizacjach,0.52
arkusikach,eugenkach,0.57
arkusikach,ekworynach,0.56
specyfikach,geoidach,0.57
specyfikach,chaplinadach,0.57
osobnikach,chloroacetonach,0.46
osobnikach,klaryfikacjach,0.51
pokoikach,encomiendach,0.58
pokoikach,cielętach,0.53
wojownikach,eskariolach,0.56
wojownikach,bogatkach,0.57
zachwytu,ewaporytu,0.53
zachwytu,fibroblastu,0.45
zaszczytu,akselbantu,0.45
zaszczytu,alkotestu,0.45
odczytu,chryzofitu,0.45
odczytu,bemitu,0.5
pobytu,afterbeatu,0.4
pobytu,kernitu,0.5
popytu,frontu,0.45
popytu,lektoratu,0.45
uchwytu,dygotu,0.5
uchwytu,patatu,0.5
niebytu,amfolitu,0.45
niebytu,hematytu,0.57
przemytu,ekskretu,0.5
przemytu,charyzmatu,0.45
zeszytu,gorsetu,0.5
zeszytu,samogwałtu,0.45
batystu,żakietu,0.5
batystu,chylatu,0.5
czterystu,amebocytu,0.4
czterystu,intranetu,0.45
instynktu,wykotu,0.5
